id,neo_reference_id,name,absolute_magnitude_h,estimated_diameter_min_km,estimated_diameter_max_km,is_potentially_hazardous_asteroid,close_approach_date,relative_velocity_kmph,astronomical,miss_distance_km,miss_distance_lunar,orbiting_body
2408982,2408982,408982 (2002 SP),20.79,0.1847374636,0.4130855266,False,2025-07-31,55032.7467414276,0.3401660706,50888119.60802962,132.3246014634,Earth
3520662,3520662,(2010 JR34),27.7,0.0076657557,0.0171411509,False,2025-07-31,16823.9924958658,0.1665896616,24921458.539380793,64.8033783624,Earth
3739705,3739705,(2016 AH164),29.7,0.0030517923,0.0068240151,False,2025-07-31,61181.7342767003,0.3532168482,52840488.13883334,137.4013539498,Earth
3751530,3751530,(2016 GF216),24.9,0.0278326768,0.0622357573,False,2025-07-31,10219.883132,0.2863982741,42844571.77703617,111.4089286249,Earth
3824104,3824104,(2018 JC3),20.0,0.2658,0.5943468684,False,2025-07-31,13750.3140589029,0.3074749189,45997592.94586274,119.6077434521,Earth
54055082,54055082,(2020 TH2),24.1,0.040230458,0.0899580388,False,2025-07-31,61976.3734795489,0.4966429053,74296720.78349172,193.1940901617,Earth
54191245,54191245,(2021 QD3),24.59,0.0321036917,0.0717860371,False,2025-07-31,23509.1792343772,0.1147041378,17159494.695066486,44.6199096042,Earth
54289510,54289510,(2022 MX2),24.58,0.0322518756,0.0721173863,False,2025-07-31,33452.7421562373,0.2095128944,31342682.739774927,81.5005159216,Earth
54340154,54340154,(2023 BM4),23.73,0.0477040198,0.1066694311,False,2025-07-31,20252.766766754,0.1903244468,28472131.850208316,74.0362098052,Earth
54376436,54376436,(2023 OX4),23.93,0.0435065831,0.0972836774,False,2025-07-31,79211.6324011721,0.4379472115,65515970.0128395,170.3614652735,Earth
54521611,54521611,(2025 DV24),28.32,0.0057617575,0.0128836815,False,2025-07-31,7593.117564177,0.0766094474,11460610.152917039,29.8010750386,Earth
3441093,3441093,(2008 XB1),20.99,0.1684825693,0.3767384779,True,2025-08-05,28825.0676905091,0.2219185926,33198548.76635776,86.3263325214,Earth
3879315,3879315,(2019 TE8),19.37,0.3552670883,0.7944013596,False,2025-08-05,4646.5880735332,0.3453060332,51657047.064869285,134.3240469148,Earth
3879278,3879278,(2019 UY1),23.91,0.0439091446,0.0981838322,False,2025-08-05,25747.7864854322,0.284770206,42601016.25706122,110.775610134,Earth
54016186,54016186,(2020 ER),27.0,0.0105816886,0.023661375,False,2025-08-05,17943.1790505747,0.2752729527,41180247.39253075,107.0811786003,Earth
54204656,54204656,(2021 TC5),27.01,0.0105330702,0.0235526609,False,2025-08-05,38276.7991848623,0.217838647,32588197.59488189,84.739233683,Earth
54248796,54248796,(2022 DT4),26.19,0.0153657929,0.0343589575,False,2025-08-05,35321.1361854409,0.3554072755,53168171.39730319,138.2534301695,Earth
54341549,54341549,(2023 CL2),24.89,0.0279611466,0.0625230245,False,2025-08-05,10415.9916641251,0.1104296316,16520037.672244692,42.9571266924,Earth
54376648,54376648,(2023 PC),24.55,0.0327005439,0.0731206391,False,2025-08-05,55513.765189935,0.3475968271,51999744.952918276,135.2151657419,Earth
54527386,54527386,(2025 HA2),20.845,0.1801171127,0.402754108,False,2025-08-05,38004.7276484305,0.1939922576,29020828.53345131,75.4629882064,Earth
3755347,3755347,(2016 NJ33),25.53,0.0208235599,0.0465628955,False,2025-08-03,18950.6114159922,0.1107643624,16570112.686948089,43.0873369736,Earth
3759677,3759677,(2016 NO56),25.7,0.0192555078,0.0430566244,False,2025-08-03,30278.3152033887,0.1667695414,24948368.17431682,64.8733516046,Earth
54050997,54050997,(2020 PN1),25.45,0.0216050351,0.0483103272,False,2025-08-03,23803.7606039454,0.0837430589,12527783.238724543,32.5760499121,Earth
54132968,54132968,(2021 FY2),25.78,0.0185590173,0.0414992243,False,2025-08-03,28883.8877905539,0.2784941031,41662124.631320395,108.3342061059,Earth
54143560,54143560,(2021 JU1),24.63,0.0315177333,0.0704757942,False,2025-08-03,20047.0013472429,0.0897685724,13429187.223980788,34.9199746636,Earth
54235431,54235431,(2022 AL),27.21,0.0096062741,0.021480282,False,2025-08-03,25669.124046145,0.4223555721,63183493.968791425,164.2963175469,Earth
54246383,54246383,(2022 CX4),27.88,0.0070559416,0.015777565,False,2025-08-03,24798.1316532744,0.4619669556,69109272.56814457,179.7051457284,Earth
54321461,54321461,(2022 UC14),29.67,0.003094247,0.0069189466,False,2025-08-03,23513.0820161842,0.2099779138,31412248.651523605,81.6814084682,Earth
54404085,54404085,(2023 VR5),27.69,0.0077011393,0.0172202709,False,2025-08-03,9286.814444388,0.1034240803,15472022.119588962,40.2319672367,Earth
54465178,54465178,(2024 OD),22.26,0.0938760865,0.2099133109,False,2025-08-03,93684.7746767887,0.4914030185,73512844.8791706,191.1557741965,Earth
54467482,54467482,(2024 QS1),22.03,0.1043650238,0.2333672878,False,2025-08-03,37113.3289957126,0.4522367415,67653653.2641406,175.9200924435,Earth
3423027,3423027,(2008 PG2),22.76,0.0745684261,0.1667400697,False,2025-08-04,16647.4882107098,0.1416757507,21194390.53537101,55.1118670223,Earth
3621812,3621812,(2012 YJ7),22.43,0.0868070458,0.1941064553,False,2025-08-04,103682.4405714572,0.3333053194,49861765.84190968,129.6557692466,Earth
3626084,3626084,(2013 CQ35),19.76,0.2968622513,0.6638041738,False,2025-08-04,41783.013750474,0.1210854717,18114128.65426528,47.1022484913,Earth
3766434,3766434,(2017 AH13),21.41,0.138852907,0.310484539,False,2025-08-04,77238.8467675715,0.410265432,61374834.76182984,159.593253048,Earth
3879320,3879320,(2019 UY3),23.93,0.0435065831,0.0972836774,False,2025-08-04,32420.8022653683,0.1501851316,22467375.793029692,58.4220161924,Earth
54049854,54049854,(2020 OY5),23.7,0.0483676488,0.1081533507,False,2025-08-04,84052.4433546218,0.1340699798,20056583.409023024,52.1532221422,Earth
54053744,54053744,(2020 RT),22.2,0.096506147,0.2157943048,False,2025-08-04,44350.2822589596,0.4511370306,67489138.85588482,175.4923049034,Earth
54195868,54195868,(2021 RE10),24.03,0.0415484643,0.0929051906,False,2025-08-04,21704.077723254,0.3723837435,55707814.85022634,144.8572762215,Earth
54212686,54212686,(2021 US1),27.7,0.0076657557,0.0171411509,False,2025-08-04,16035.6896494833,0.3030291965,45332522.34421145,117.8783574385,Earth
54279930,54279930,(2022 KA1),22.44,0.0864082036,0.1932146172,False,2025-08-04,70130.4364144184,0.4540908038,67931017.0350679,176.6413226782,Earth
54294031,54294031,(2022 PJ1),26.32,0.0144728805,0.0323623447,False,2025-08-04,32006.769562574,0.1260422664,18855654.58341257,49.0304416296,Earth
54358249,54358249,(2023 JX1),24.71,0.0303777061,0.0679266159,False,2025-08-04,30753.6821121772,0.2913248101,43581571.069114484,113.3253511289,Earth
54418267,54418267,(2023 YO1),25.97,0.0170041519,0.0380224396,False,2025-08-04,8364.4893951121,0.072648052,10867993.83884924,28.260092228,Earth
2442037,2442037,442037 (2010 PR66),19.27,0.3720103103,0.8318403423,True,2025-07-30,74049.2679646724,0.179614497,26869946.17232139,69.870039333,Earth
2491007,2491007,491007 (2011 GL62),19.56,0.3255029858,0.727846803,False,2025-07-30,92816.3899403896,0.2506297125,37493671.148712374,97.4949581625,Earth
3836294,3836294,(2018 WE1),26.1,0.0160160338,0.0358129403,False,2025-07-30,41546.3889039912,0.3130160849,46826539.576779164,121.7632570261,Earth
54105994,54105994,(2021 AX6),26.89,0.011131533,0.0248908644,False,2025-07-30,62966.9932004171,0.4807286855,71915987.39869988,187.0034586595,Earth
54289718,54289718,(2022 NR),25.85,0.0179702855,0.0401827799,False,2025-07-30,25540.7928605928,0.1057690939,15822831.159269992,41.1441775271,Earth
54309246,54309246,(2022 RV24),21.0,0.1677084622,0.3750075218,False,2025-07-30,18048.4214567633,0.3349813967,50112503.43594503,130.3077633163,Earth
54327895,54327895,(2022 WF2),26.33,0.0144063837,0.0322136532,False,2025-07-30,55383.3604363802,0.4065321889,60816349.54587764,158.1410214821,Earth
54357401,54357401,(2023 JF),27.65,0.0078443141,0.0175404196,False,2025-07-30,53825.1333012659,0.2773084687,41484756.25048167,107.8729943243,Earth
54377574,54377574,(2023 QB2),26.25,0.0149470324,0.0334225806,False,2025-07-30,19630.8463784935,0.1965100331,29397482.385389496,76.4424028759,Earth
54403791,54403791,(2023 VT3),26.31,0.0145396843,0.0325117225,False,2025-07-30,29587.377815948,0.3954368963,59156517.40589088,153.8249526607,Earth
54522261,54522261,(2025 EU),25.72,0.0190789723,0.0426618789,False,2025-07-30,17303.1980200145,0.1984885184,29693459.572095808,77.2120336576,Earth
2002100,2002100,2100 Ra-Shalom (1978 RA),16.23,1.5085335612,3.3731835891,False,2025-08-12,44009.5569656249,0.1729037616,25866034.450347792,67.2595632624,Earth
3337714,3337714,(2006 OE7),19.99,0.2670268771,0.5970902489,False,2025-08-12,96864.7836343838,0.0929071018,13898704.537153166,36.1408626002,Earth
3720359,3720359,(2015 KU121),22.9,0.0699125232,0.1563291544,False,2025-08-12,51036.2568362833,0.4282958644,64072149.04404883,166.6070912516,Earth
3758843,3758843,(2016 QF84),23.5,0.0530340723,0.1185877909,False,2025-08-12,27479.8717998377,0.0637312287,9534056.066002868,24.7914479643,Earth
3785772,3785772,(2017 TN4),25.2,0.0242412481,0.0542050786,False,2025-08-12,59468.7715916875,0.3905610419,58427099.97322075,151.9282452991,Earth
3789722,3789722,(2017 WO16),25.04,0.0260948603,0.0583498816,False,2025-08-12,71580.2500373425,0.4911130144,73469460.88351932,191.0429626016,Earth
54005663,54005663,(2020 DS3),25.9,0.0175612318,0.0392681082,False,2025-08-12,76337.1149107619,0.4852104311,72586446.99434176,188.7468576979,Earth
54087734,54087734,(2020 VR2),27.2,0.0096506147,0.0215794305,False,2025-08-12,30491.7297448506,0.4794456913,71724054.19915754,186.5043739157,Earth
54193344,54193344,(2021 RY3),25.66,0.0196134944,0.0438571068,False,2025-08-12,35459.8095760221,0.1384959513,20718699.31810373,53.8749250557,Earth
54248944,54248944,(2022 DX4),24.8,0.0291443905,0.0651688382,False,2025-08-12,19471.3426430696,0.1829362209,27366868.992489483,71.1621899301,Earth
54387032,54387032,(2023 SW4),22.14,0.0992098919,0.2218400624,False,2025-08-12,18581.9773877752,0.3958763506,59222258.83313322,153.9959003834,Earth
3158126,3158126,(2003 QB31),21.6,0.1272198785,0.2844722965,False,2025-08-10,12046.9938709345,0.2448977143,36636176.42714854,95.2652108627,Earth
3545705,3545705,(2010 RF42),25.1,0.0253837029,0.0567596853,False,2025-08-10,63321.9596407138,0.4363825076,65281893.64221881,169.7527954564,Earth
3601337,3601337,(2012 EP10),29.1,0.0040230458,0.0089958039,False,2025-08-10,10020.5434590245,0.1288355887,19273529.649716068,50.1170440043,Earth
54016565,54016565,(2020 HV),28.8,0.0046190746,0.0103285648,False,2025-08-10,64199.0248419571,0.3700766688,55362681.38917545,143.9598241632,Earth
54209296,54209296,(2021 TV13),26.8,0.0116025908,0.0259441818,False,2025-08-10,66373.766177787,0.3632668364,54343944.96707847,141.3107993596,Earth
54268806,54268806,(2022 GX),27.27,0.0093444765,0.0208948847,False,2025-08-10,79800.7871798316,0.3386594705,50662735.44212783,131.7385340245,Earth
54296530,54296530,(2022 QB1),28.9,0.004411182,0.0098637028,False,2025-08-10,13861.9665146431,0.0228282475,3415057.201832825,8.8801882775,Earth
2444004,2444004,444004 (2004 AS1),20.66,0.1961349444,0.4385710684,True,2025-08-11,32184.4742341833,0.1286022791,19238627.030505516,50.0262865699,Earth
3608323,3608323,(2012 QG49),22.62,0.079534394,0.1778443116,False,2025-08-11,28145.4606545416,0.404363102,60491858.76579274,157.297246678,Earth
3759247,3759247,(2016 RY17),25.36,0.0225193047,0.050354696,False,2025-08-11,87145.0941675708,0.4478141595,66992044.417040266,174.1997080455,Earth
3797753,3797753,(2018 BV1),24.3,0.0366906138,0.0820427065,False,2025-08-11,40350.5503955442,0.375826659,56222867.67561633,146.196570351,Earth
3802594,3802594,(2018 GS4),24.9,0.0278326768,0.0622357573,False,2025-08-11,27552.2351104101,0.488551792,73086307.46788304,190.046647088,Earth
3837996,3837996,(2019 BM2),26.28,0.0147419515,0.0329640056,False,2025-08-11,39935.3999015952,0.4467088447,66826691.67728079,173.7697405883,Earth
3944182,3944182,(2019 YS2),27.1,0.0101054342,0.0225964377,False,2025-08-11,25827.8826004671,0.3902704782,58383632.262601435,151.8152160198,Earth
54051109,54051109,(2020 PF5),23.18,0.0614546821,0.1374168468,False,2025-08-11,94740.0890208052,0.3920879752,58655525.94253282,152.5222223528,Earth
54212926,54212926,(2021 UL2),26.52,0.0131994239,0.0295148091,False,2025-08-11,60067.9374434554,0.271418633,40603649.37511171,105.581848237,Earth
54383299,54383299,(2023 RJ11),26.15,0.0156514644,0.0349977383,False,2025-08-11,53701.6700854166,0.368557468,55135412.18539316,143.368855052,Earth
54392937,54392937,(2023 TA8),21.46,0.135692229,0.303417048,False,2025-08-11,68891.9573777882,0.3495190544,52287306.06265413,135.9629121616,Earth
54496016,54496016,(2024 UT4),27.6,0.0080270317,0.0179489885,False,2025-08-11,26420.5621245566,0.3659281863,54742077.24344318,142.3460644707,Earth
2523586,2523586,523586 (1999 LK1),22.15,0.0987540639,0.2208207999,False,2025-08-06,25398.7799098045,0.2528696379,37828759.217511274,98.3662891431,Earth
3333611,3333611,(2006 KR1),20.2,0.2424124811,0.5420507863,False,2025-08-06,51211.6815492695,0.3483199345,52107920.279739514,135.4964545205,Earth
3648839,3648839,(2013 TM4),24.35,0.0358554334,0.0801751865,False,2025-08-06,34489.7943234005,0.1043971832,15617596.240719784,40.6105042648,Earth
3724110,3724110,(2015 NY13),21.2,0.1529519353,0.3420109247,False,2025-08-06,58348.1489412607,0.3176056603,47513130.28082356,123.5486018567,Earth
3788891,3788891,(2017 UA45),26.1,0.0160160338,0.0358129403,False,2025-08-06,17651.2745029105,0.2046169475,30610259.511901826,79.5959925775,Earth
54166173,54166173,(2021 NX),25.33,0.0228325794,0.0510551996,False,2025-08-06,14634.2516015701,0.0781846538,11696257.675167406,30.4138303282,Earth
2613420,2613420,613420 (2006 KR1),20.34,0.2272767323,0.5082062231,False,2025-08-06,51211.6815950096,0.3483199345,52107920.279739514,135.4964545205,Earth
54292843,54292843,(2022 OX5),24.26,0.0373727432,0.0835679943,False,2025-08-06,18081.8596854913,0.2624625709,39263841.56136398,102.0979400801,Earth
54485072,54485072,(2024 SY5),28.06,0.0064946384,0.014522453,False,2025-08-06,19448.5145052681,0.2260150673,33811372.65598665,87.9198611797,Earth
3709079,3709079,(2015 BR510),20.37,0.2241583786,0.5012333723,False,2025-08-09,52897.2775230892,0.1535018758,22963553.660684545,59.7122296862,Earth
54248447,54248447,(2022 DR1),27.12,0.010012787,0.0223892723,False,2025-08-09,27076.184620564,0.4831140501,72272832.8620333,187.9313654889,Earth
54290863,54290863,(2022 OT),27.9,0.0069912523,0.0156329154,False,2025-08-09,83839.6931003993,0.4977131788,74456831.41940916,193.6104265532,Earth
54298610,54298610,(2022 QK6),22.43,0.0868070458,0.1941064553,False,2025-08-09,12365.2996779575,0.2701339503,40411463.57956586,105.0821066667,Earth
54467114,54467114,(2024 QM),23.68,0.0488151892,0.1091540813,False,2025-08-09,26083.5372003902,0.2571547892,38469808.724619,100.0332129988,Earth
2087309,2087309,87309 (2000 QP),17.6,0.8027031673,1.7948988478,False,2025-08-07,71565.2762706101,0.4128888475,61767292.132754825,160.6137616775,Earth
2513138,2513138,513138 (2002 CY58),21.08,0.1616422833,0.3614431336,False,2025-08-07,42125.9694124226,0.0766565077,11467650.2735586,29.8193814953,Earth
3606269,3606269,(2012 OE1),20.2,0.2424124811,0.5420507863,False,2025-08-07,9596.6295293204,0.3058603434,45756055.890108556,118.9796735826,Earth
3843335,3843335,(2019 OJ),18.99,0.4232090797,0.9463242708,False,2025-08-07,115802.561140591,0.4027253823,60246859.3870157,156.6601737147,Earth
3986776,3986776,(2020 BY1),26.4,0.0139493823,0.0311917671,False,2025-08-07,92591.1902822162,0.3180661417,47582017.31743818,123.7277291213,Earth
54051183,54051183,(2020 QL1),24.1,0.040230458,0.0899580388,False,2025-08-07,58857.428963317,0.2632798553,39386105.56678821,102.4158637117,Earth
54355033,54355033,(2023 HC3),23.94,0.0433066885,0.0968366995,False,2025-08-07,48725.7128323931,0.233661579,34955274.51923673,90.894354231,Earth
2332446,2332446,332446 (2008 AF4),19.69,0.3065878759,0.6855513317,True,2025-08-08,62758.0678587887,0.2366254218,35398659.089131564,92.0472890802,Earth
3426239,3426239,(2008 QU3),20.64,0.1979497587,0.4426291165,False,2025-08-08,39078.2698302913,0.0849431237,12707310.37666652,33.0428751193,Earth
3576527,3576527,(2011 QX8),23.0,0.0667659413,0.1492931834,False,2025-08-08,46539.4704874988,0.4124989415,61708963.02565461,160.4620882435,Earth
3648206,3648206,(2013 RG74),23.35,0.0568270323,0.1270691073,False,2025-08-08,62721.3005404834,0.0798228468,11941327.858616317,31.0510874052,Earth
3764860,3764860,(2016 WV9),23.2,0.0608912622,0.1361570015,False,2025-08-08,43677.4332801424,0.3333774133,49872550.935789675,129.6838137737,Earth
3767167,3767167,(2017 BW30),23.8,0.046190746,0.1032856481,False,2025-08-08,45221.0022855594,0.101022612,15112767.57703644,39.297796068,Earth
3778661,3778661,(2017 OR19),23.8,0.046190746,0.1032856481,False,2025-08-08,32924.4691129929,0.1298159364,19420187.577495467,50.4983992596,Earth
3781002,3781002,(2017 QC17),22.2,0.096506147,0.2157943048,False,2025-08-08,41759.094387812,0.3001106465,44895913.48072296,116.7430414885,Earth
3795122,3795122,(2017 YG7),24.7,0.0305179233,0.0682401509,False,2025-08-08,48143.5666459517,0.3621530855,54177330.20472789,140.8775502595,Earth
3825135,3825135,(2018 LV2),25.3,0.0231502122,0.0517654482,False,2025-08-08,26729.4301882602,0.2794288567,41801961.77885523,108.6978252563,Earth
3838124,3838124,(2019 CO1),23.7,0.0483676488,0.1081533507,False,2025-08-08,37972.5049333814,0.0456472573,6828732.463421951,17.7567830897,Earth
54051038,54051038,(2020 PL2),23.06,0.0649463841,0.1452245297,False,2025-08-08,62132.2935990815,0.292117839,43700206.50340293,113.633839371,Earth
54106296,54106296,(2021 BM),25.31,0.0230438467,0.0515276076,False,2025-08-08,22919.3345548071,0.3774627114,56467617.629864715,146.8329947346,Earth
54339762,54339762,(2023 BY),26.45,0.0136318556,0.0304817558,False,2025-08-08,56374.3968514276,0.467987385,70009915.98286995,182.047092765,Earth
54428349,54428349,(2024 DF1),24.59,0.0321036917,0.0717860371,False,2025-08-08,29884.9556473667,0.1493464596,22341912.248201054,58.0957727844,Earth
54465291,54465291,(2024 ON2),24.62,0.0316632126,0.0708010957,False,2025-08-08,64253.3913494708,0.1178315547,17627349.60190849,45.8364747783,Earth
3757201,3757201,(2016 PT26),23.2,0.0608912622,0.1361570015,False,2025-08-13,81017.0272955786,0.3859673451,57739892.71651494,150.1412972439,Earth
3789401,3789401,(2017 VE14),27.9,0.0069912523,0.0156329154,False,2025-08-13,37851.4129574358,0.3626875444,54257284.117770426,141.0854547716,Earth
3826679,3826679,(2018 PK10),23.2,0.0608912622,0.1361570015,False,2025-08-13,29058.2745096838,0.2208538919,33039271.809450254,85.9121639491,Earth
3989269,3989269,(2020 BZ11),22.2,0.096506147,0.2157943048,False,2025-08-13,43791.6752516898,0.1561846528,23364891.385569535,60.7558299392,Earth
54049357,54049357,(2020 OQ3),22.72,0.0759547566,0.1698399991,False,2025-08-13,39840.4887175505,0.2359005936,35290226.33429563,91.7653309104,Earth
54292857,54292857,(2022 ON6),24.49,0.0336166921,0.0751692087,False,2025-08-13,46478.2534077712,0.4194112687,62743032.45151767,163.1509835243,Earth
54293111,54293111,(2022 PJ),23.09,0.0640552863,0.1432319745,False,2025-08-13,54093.3448983372,0.2174526274,32530449.884943638,84.5890720586,Earth
54325517,54325517,(2022 VF1),22.28,0.0930154254,0.2079888141,False,2025-08-13,55937.0176205173,0.2993663787,44784572.603133366,116.4535213143,Earth
54357980,54357980,(2023 JL1),27.29,0.0092588058,0.0207033192,False,2025-08-13,20266.8319252553,0.2350646215,35165166.688756205,91.4401377635,Earth
54431587,54431587,(2024 FS1),23.6,0.0506471459,0.1132504611,False,2025-08-13,44868.43959705,0.2964095888,44342243.13205586,115.3033300432,Earth
2368184,2368184,368184 (2000 RN77),19.46,0.3408434689,0.7621491661,False,2025-08-16,35830.0325444783,0.2511153295,37566318.417548165,97.6838631755,Earth
3799878,3799878,(2018 EY3),23.6,0.0506471459,0.1132504611,False,2025-08-16,77042.1558467682,0.4580095418,68517251.89295596,178.1657117602,Earth
3840738,3840738,(2019 FN2),23.7,0.0483676488,0.1081533507,False,2025-08-16,36005.7667603518,0.365126269,54622112.12344703,142.034118641,Earth
3841534,3841534,(2019 HQ),26.25,0.0149470324,0.0334225806,False,2025-08-16,30352.0361181191,0.3850397766,57601130.444635846,149.7804730974,Earth
54051297,54051297,(2020 QE3),25.1,0.0253837029,0.0567596853,False,2025-08-16,94144.8581051688,0.4448334067,66546130.14716373,173.0401952063,Earth
54054376,54054376,(2020 QT7),21.1,0.160160338,0.358129403,False,2025-08-16,27529.1749111867,0.4741470207,70931384.3635659,184.4431910523,Earth
54248561,54248561,(2022 DE3),28.0,0.0066765941,0.0149293183,False,2025-08-16,29156.6430447443,0.4779626906,71502200.45322903,185.9274866434,Earth
54519254,54519254,(2025 CO3),22.97,0.0676947481,0.1513700585,False,2025-08-16,30357.6202078597,0.0507121925,7586435.981029975,19.7270428825,Earth
3092310,3092310,(2001 QE96),23.0,0.0667659413,0.1492931834,False,2025-08-17,17976.3825556676,0.3082760271,46117437.02622227,119.9193745419,Earth
3512702,3512702,(2010 FV9),25.4,0.022108281,0.0494356193,False,2025-08-17,23825.9628692077,0.3445047596,51537178.24102205,134.0123514844,Earth
3600106,3600106,(2012 DJ54),28.5,0.0053034072,0.0118587791,False,2025-08-17,21962.9305953283,0.3438707306,51442328.853103824,133.7657142034,Earth
3639439,3639439,(2013 LB),22.8,0.0732073989,0.1636967205,False,2025-08-17,33786.0846867375,0.4680079778,70012996.62188728,182.0551033642,Earth
3797751,3797751,(2018 BT1),23.06,0.0649463841,0.1452245297,False,2025-08-17,76344.8246429404,0.3689681958,55196856.18942294,143.5286281662,Earth
3801945,3801945,(2018 FD),24.27,0.037201031,0.0831840342,False,2025-08-17,59235.1154797961,0.4611024559,68979945.25440893,179.3688553451,Earth
54178640,54178640,(2021 PH2),21.56,0.1295850727,0.2897610314,True,2025-08-17,114304.7895474377,0.4300946475,64341243.16440082,167.3068178775,Earth
2595116,2595116,595116 (2001 QE96),22.84,0.0718712133,0.1607089186,False,2025-08-17,17976.39247932,0.3082761195,46117450.84906547,119.9194104855,Earth
54297316,54297316,(2022 QP3),25.41,0.0220067027,0.0492084832,False,2025-08-17,32613.3435529715,0.1682679852,25172532.175111525,65.4562462428,Earth
54297317,54297317,(2022 QQ3),22.31,0.0917392059,0.2051351006,False,2025-08-17,120594.4726432774,0.4998960378,74783382.47631949,194.4595587042,Earth
54300837,54300837,(2022 QB37),23.89,0.0443154309,0.099092316,False,2025-08-17,23235.432424178,0.2254246256,33723043.83530747,87.6901793584,Earth
54377576,54377576,(2023 QD2),26.88,0.0111829138,0.0250057554,False,2025-08-17,59180.6101327016,0.2981713919,44605805.123175256,115.9886714491,Earth
54403806,54403806,(2023 VP4),28.49,0.0053278866,0.0119135167,False,2025-08-17,16635.1799255455,0.2132653662,31904044.528289992,82.9602274518,Earth
54509628,54509628,(2024 YY4),26.44,0.0136947774,0.0306224531,False,2025-08-17,15289.3518837393,0.1950899499,29185040.963446714,75.8899905111,Earth
3743127,3743127,(2016 CZ192),24.6,0.0319561887,0.0714562102,False,2025-08-14,54306.1980918868,0.3491802958,52236628.497649945,135.8311350662,Earth
3750660,3750660,(2016 GJ134),23.51,0.0527904029,0.1180429295,False,2025-08-14,103895.3864271492,0.2771581113,41462263.10370293,107.8145052957,Earth
54105522,54105522,(2021 AA6),26.89,0.011131533,0.0248908644,False,2025-08-14,44410.7352085301,0.3249385557,48610115.81359636,126.4010981673,Earth
54193343,54193343,(2021 RX3),25.65,0.0197040262,0.044059542,False,2025-08-14,5470.3043166089,0.1201225309,17970074.761649184,46.7276645201,Earth
54251534,54251534,(2022 EC3),25.75,0.0188171989,0.042076536,False,2025-08-14,28857.9271181937,0.4548394531,68043013.3757249,176.9325472559,Earth
54331176,54331176,(2022 WY11),22.6,0.0802703167,0.1794898848,False,2025-08-14,11782.7683610145,0.2378898275,35587811.48866743,92.5391428975,Earth
54378777,54378777,(2023 QZ6),24.86,0.0283501249,0.0633928065,False,2025-08-14,67086.6088348033,0.2431742178,36378345.021796085,94.5947707242,Earth
54429762,54429762,(2024 EN1),23.54,0.0520660914,0.1164233197,False,2025-08-14,57326.5860857032,0.374199041,55979379.48964267,145.563426949,Earth
3607411,3607411,(2012 PG6),20.25,0.2368944994,0.5297122041,False,2025-08-15,48035.5723640808,0.2796016403,41827809.83738616,108.7650380767,Earth
3674426,3674426,(2014 ML60),19.4,0.3503926411,0.7835017643,False,2025-08-15,23042.0048917674,0.4691549696,70184584.15207475,182.5012831744,Earth
3716630,3716630,(2015 HF9),20.16,0.2469192656,0.5521282628,False,2025-08-15,69779.7581801044,0.2773307212,41488085.17708384,107.8816505468,Earth
3759291,3759291,(2016 RK20),24.6,0.0319561887,0.0714562102,False,2025-08-15,30862.1480608129,0.2989728756,44725705.37753497,116.3004486084,Earth
3760680,3760680,(2016 TZ19),23.15,0.0623096019,0.1393285055,False,2025-08-15,47103.2992596114,0.4406616026,65922037.139746465,171.4173634114,Earth
3826685,3826685,(2018 PR10),24.3,0.0366906138,0.0820427065,False,2025-08-15,99788.596143268,0.4728441294,70736474.60024437,183.9363663366,Earth
3837603,3837603,(2019 AD3),26.0,0.0167708462,0.0375007522,False,2025-08-15,42143.9832941062,0.3538332799,52932705.00815381,137.6411458811,Earth
54177987,54177987,(2021 PJ1),25.84,0.0180532326,0.0403682552,False,2025-08-15,33350.917479802,0.0111949657,1674743.023443059,4.3548416573,Earth
54245556,54245556,(2022 CR1),23.2,0.0608912622,0.1361570015,False,2025-08-15,43489.6822331644,0.3428887961,51295433.54342431,133.3837416829,Earth
2052381,2052381,52381 (1993 HA),20.07,0.2573682542,0.5754929116,False,2025-08-18,20743.8499153332,0.3843281923,57494678.9490304,149.5036668047,Earth
3147579,3147579,(2003 CA4),23.6,0.0506471459,0.1132504611,False,2025-08-18,24814.5599155263,0.199445463,29836616.44596381,77.584285107,Earth
3536591,3536591,(2010 NG1),20.29,0.2325706875,0.5200438667,False,2025-08-18,84773.54464146,0.3717343088,55610660.80240226,144.6046461232,Earth
54051262,54051262,(2020 QM2),25.0,0.02658,0.0594346868,False,2025-08-18,53270.1616363866,0.3030680147,45338329.46424869,117.8934577183,Earth
54382563,54382563,(2023 RN7),23.17,0.061738344,0.1380511341,False,2025-08-18,37047.7323059508,0.4471845866,66897861.65219054,173.9548041874,Earth
54427165,54427165,(2024 CF7),29.46,0.0034084347,0.0076214917,False,2025-08-18,62145.1106812631,0.3171211925,47440654.92985997,123.3601438825,Earth
2002101,2002101,2101 Adonis (1936 CA),18.72,0.4792421155,1.071617948,True,2025-08-19,59528.8204136903,0.4119060165,61620262.70858485,160.2314404185,Earth
2469737,2469737,469737 (2005 NW44),20.39,0.2221032822,0.4966380371,False,2025-08-19,55064.365705188,0.129698885,19402676.93737495,50.452866265,Earth
3560922,3560922,(2011 GE2),20.15,0.2480589932,0.5546767711,False,2025-08-19,68925.8837520976,0.2411521701,36075850.99283769,93.8081941689,Earth
3694133,3694133,(2014 UH56),20.5,0.2111324448,0.4721064988,False,2025-08-19,3284.4059481766,0.4781051918,71523518.32922147,185.9829196102,Earth
